"rn","Sensor","Source","SensorHeight","SourceArea","CE","CE_se","CE_lo","CE_hi","uCE","uCE_se","uCE_lo","uCE_hi","vCE","vCE_se","vCE_lo","vCE_hi","wCE","wCE_se","wCE_lo","wCE_hi","N_TD","TD_Time_avg","TD_Time_max","Max_Dist","UCE","Ustar","L","Zo","sUu","sVu","sWu","z_sWu","WD","d","N0","MaxFetch","Time","SH","UST","sigW","sigU","sigV","WS","airT","Pair","z_sonic","z0","kv","A","alpha","bw","C0","concentrations$NH3_ug","concentrations$NH3_bg","Flux","Flux_original","hours","time_diff","Flux_kg_s","Flux_kg_original","Emission_kg","Emission_kg_original","Emission_kg_non_na_original","Cumulative_Emission","Cumulative_Emission_original","total_slurry_kg","total_TAN","Emission_applied_N","Emission_applied_N_no_gap","Cumulative_Emission_applied_N","Cumulative_Emission_applied_N_no_gap","Flux_mg_min"
29,"CRDS_1","Plot1",1.5,731.834716796875,54.1329576933362,0.757463239663811,52.6483390545061,55.6175763321663,-4.43217960342656,0.126111451943231,-4.67935649904455,-4.18500270780857,-0.237519828358496,0.102562040010746,-0.438540166063563,-0.0364994906534292,0.516014152275058,0.0203894616028999,0.476051058165288,0.555977246384827,56085,140.900998484443,3476.9,63.11,-1.58315392008262,0.0394337,-5,0.6962,4.739,3.412,0.753,1.896,148.557,0.104,1e+05,68,2024-09-19 02:00:00,1.07054271926439,NA,0.753233008781368,NA,3.4119562503575,0.0987709005583402,9.71703180468019,102897.391871332,2,NA,0.4,0.5,0.02,0.585,3.055,9.156301078,3.794369743,0.795659726418704,NA,13.5,1800,5.82291410550311e-07,NA,0.00104812453899056,NA,0,0.221483485470369,0.210968529912953,2561.42150878906,6.40058252302246,0.0163754554405092,0,2.84588617539782,3.29608327295388,0.0477395835851222
30,"CRDS_1","Plot1",1.5,731.834716796875,32.8714689460889,0.625964883302205,31.6445854693198,34.0983524228581,-2.52793662515562,0.0686553910869937,-2.6625003477584,-2.39337290255285,0.729641075652979,0.0505109812058171,0.630640173382083,0.828641977923875,0.352418874617774,0.0155904278440578,0.321861827684517,0.382975921551031,32230,143.72690660875,598.8,26.44,4.75499568959629,0.0269179,5.5,0.1769,3.273,3.036,0.905,1.896,123.961,0.104,1e+05,74,2024-09-19 02:30:00,-0.30581061249951,NA,0.905371849164145,3.27298743225297,3.03565352606672,0.159626650567145,9.3625837128803,102847.367462197,2,NA,0.4,0.5,0.02,0.905,2.954,10.09659197,4.784516707,0.809660988695208,NA,14,1800,5.92538020363235e-07,NA,0.00106656843665382,NA,0,0.222550053907023,0.210968529912953,2561.42150878906,6.40058252302246,0.0166636151134283,0,2.85959072931768,3.29608327295388,0.0485796593217125
31,"CRDS_1","Plot1",1.5,731.834716796875,37.3339947525008,0.67094768920034,36.0189455291102,38.6490439758914,-2.78499720768269,0.0719846308944463,-2.92608619938429,-2.64390821598108,-0.0141550297174085,0.0605818520876816,-0.132894715123317,0.1045846556885,0.450525185603667,0.0165146036714116,0.418156765408976,0.482893605798357,31230,204.037989113032,3216.4,46.33,0.814730886075644,0.0210659,-7.5,0.1641,5.491,4.267,1.134,1.896,328.476,0.104,1e+05,68,2024-09-19 03:00:00,0.108008767102772,NA,1.13421900640474,NA,4.26702540375836,0.128881560986856,9.03366762700102,NA,2,NA,0.4,0.5,0.02,0.94,3.031,11.93785509,5.276326404,0.823662250971712,NA,14.5,1800,6.02784630176159e-07,NA,0.00108501233431709,NA,0,0.22363506624134,0.210968529912953,2561.42150878906,6.40058252302246,0.0169517747863475,0,2.8735322726152,3.29608327295388,0.0494197350583027
32,"CRDS_1","Plot1",1.5,731.834716796875,3.75345657698987,0.127457534225647,3.50364137664469,4.00327177733505,-0.545682224573803,0.0232865771324596,-0.591323629509505,-0.500040819638101,-0.0325119743444901,0.0120017911117015,-0.0560353373946704,-0.00898861129430988,0.188882218998386,0.0086158459417882,0.171995266860425,0.205769171136347,8879,33.81369523595,100.9,9.83,1.15983649617137,0.0419898,32,0.02468,3.167,2.414,1.381,1.896,3.539,0.104,1e+05,62,2024-09-19 03:30:00,-0.200323543878639,NA,1.38147513329393,3.16716701825142,2.4143169682313,0.45571264350874,9.20503039187643,102847.296910755,2,0.0246835571946275,0.4,0.5,0.02,1.381,5.373,11.0020315,4.759820373,0.837663513248215,NA,15,1800,6.13031239989083e-07,NA,0.00110345623198035,NA,0,0.224738522473321,0.210968529912953,2561.42150878906,6.40058252302246,0.0172399344592667,0,2.88771080529036,3.29608327295388,0.0502598107948929
33,"CRDS_1","Plot1",1.5,731.834716796875,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,0.0068825,NA,3.649e-10,9.979,11.085,2.892,1.896,173.653,0.104,1e+05,58,2024-09-19 04:00:00,0.0588610858818754,NA,2.89199861900273,NA,NA,0.384919031869209,9.00183613884591,102883.275060376,2,3.64865677551642e-10,0.4,0.5,0.02,1.25,4.405,12.09410557,5.342285618,0.851664775524719,NA,15.5,1800,6.23277849802007e-07,NA,0.00112190012964361,NA,0,0.225860422602964,0.210968529912953,2561.42150878906,6.40058252302246,0.0175280941321858,0,2.90212632734316,3.29608327295388,0.0510998865314832
34,"CRDS_1","Plot1",1.5,731.834716796875,4.37715313694405,0.277134998493791,3.83397194650285,4.92033432738524,-0.814163053276611,0.0569435326209604,-0.925771677250799,-0.702554429302424,0.0581617825856453,0.0224761197522566,0.0141088641528144,0.102214701018476,0.0129674736344056,0.00491232700006556,0.00333937309772135,0.0225955741710898,3619,349.062917933131,1402.2,45.51,0.841416550873666,0.0107974,NA,0.003604,14.309,7.789,1.803,1.895,136.651,0.105,1e+05,71,2024-09-19 04:30:00,-0.118688218178013,NA,1.80328122418543,NA,NA,0.169115314099824,8.71506003307215,102852.8003451,2,0.00360422332102644,0.4,0.5,0.02,1.803,NA,10.18025811,4.917133332,0.865666037801223,NA,16,1800,6.33524459614931e-07,NA,0.00114034402730688,NA,0,0.227000766630271,0.210968529912953,2561.42150878906,6.40058252302246,0.017816253805105,0,2.91677883877361,3.29608327295388,0.0519399622680734
35,"CRDS_1","Plot1",1.5,731.834716796875,5.64277556292316,0.403163396029796,4.85258026248121,6.43297086336511,-1.27860266539864,0.0894164851398566,-1.45385787714493,-1.10334745365236,0.131599051119768,0.0413222340372135,0.0506079803491586,0.212590121890378,0.0309720688589216,0.00621036055348084,0.018799838513268,0.0431442992045752,4127,340.624884904289,2411.6,55.35,0.978582495830096,0.0174837,NA,0.01374,11.222,9.733,1.127,1.895,141.615,0.105,1e+05,70,2024-09-19 05:00:00,-0.285747502851278,NA,1.12712445489297,NA,NA,0.215342520938571,8.43311970110652,102875.104181635,2,0.013741314767203,0.4,0.5,0.02,1.127,3.71,10.00838171,4.335414486,0.879667300077727,NA,16.5,1800,6.43771069427855e-07,NA,0.00115878792497014,NA,0,0.228159554555241,0.210968529912953,2561.42150878906,6.40058252302246,0.0181044134780242,0,2.9316683395817,3.29608327295388,0.0527800380046636
36,"CRDS_1","Plot1",1.5,731.834716796875,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,0.019577,NA,8.311e-05,4.713,4.24,2.205,1.895,345.685,0.105,1e+05,62,2024-09-19 05:30:00,-0.460336487722873,NA,2.20519558382724,NA,4.24017484274652,0.491118460591397,8.43971764958482,102861.190237618,2,8.31117329315575e-05,0.4,0.5,0.02,2.205,NA,9.203815693,4.726030382,0.893668562354231,NA,17,1800,6.54017679240779e-07,NA,0.0011772318226334,NA,0,0.229336786377875,0.210968529912953,2561.42150878906,6.40058252302246,0.0183925731509434,0,2.94679482976744,3.29608327295388,0.0536201137412539
37,"CRDS_1","Plot1",1.5,731.834716796875,10.8297136069096,0.215539201202776,10.4072594220092,11.25216779181,-1.58374000856662,0.0410572752507506,-1.66421176337269,-1.50326825376054,0.133782742227477,0.0282518114443044,0.0784095390743525,0.189155945380601,0.387884227638684,0.0138770800929805,0.360685321236677,0.415083134040691,26795,49.3024519499907,290.9,14.54,2.34185865660034,0.0476352,30.4,0.08931,3.445,2.793,1.254,1.895,337.952,0.105,1e+05,65,2024-09-19 06:00:00,-0.307356684028593,NA,1.25381136862745,3.44477330110378,2.79312168295204,0.363791688620733,8.90033474151517,102841.78719748,2,0.0893123112613854,0.4,0.5,0.02,1.254,4.431,8.863434517,4.480183101,0.907669824630735,NA,17.5,1800,6.64264289053703e-07,NA,0.00119567572029667,NA,0,0.230532462098171,0.210968529912953,2561.42150878906,6.40058252302246,0.0186807328238625,0,2.96215830933082,3.29608327295388,0.0544601894778441
38,"CRDS_1","Plot1",1.5,731.834716796875,20.8033617115964,0.25351792597524,20.3064696929851,21.3002537302077,-2.26624375028017,0.062298463599664,-2.38834797314858,-2.14413952741176,-0.297076999421677,0.051647403668915,-0.398305275751081,-0.195848723092274,0.618464572305306,0.0213160390944977,0.576685397701707,0.660243746908906,68221,57.4792014189179,364.9,34.53,5.59534747266658,0.0639014,14.2,0.2173,3.674,3.542,1.269,1.895,71.234,0.105,1e+05,78,2024-09-19 06:30:00,-1.598041264298,0.0639014249654961,1.26855632416085,3.67424875922026,3.54239986378203,0.34594783911263,9.38547697251005,102850.142806141,2,NA,0.4,0.5,0.02,1.269,4.531,8.603225763,3.631771801,0.921671086907239,NA,18,1800,6.74510898866627e-07,NA,0.00121411961795993,NA,0,0.231746581716131,0.210968529912953,2561.42150878906,6.40058252302246,0.0189688924967817,0,2.97775877827185,3.29608327295388,0.0553002652144343
39,"CRDS_1","Plot1",1.5,731.834716796875,11.4857414339567,0.217857523532833,11.0587433657867,11.9127395021266,-1.9693308743965,0.0506276704816793,-2.06856048621372,-1.87010126257929,-0.396621931984771,0.0376574693739988,-0.470430109063603,-0.322813754905939,0.445252064571246,0.0149008818339663,0.416046519341711,0.474457609800781,28355,53.0614212660906,353.1,18.44,2.15074286629062,0.0483477,-71.9,0.07177,3.774,3.576,1.271,1.895,18.984,0.105,1e+05,68,2024-09-19 07:00:00,0.136235556697948,NA,1.27059341564646,3.77427991240888,3.57555122575395,0.39565257344277,9.34897834815038,102853.147404646,2,0.0717660502385947,0.4,0.5,0.02,1.239,4.335,8.586375545,3.341768512,0.935672349183743,NA,18.5,1800,6.84757508679551e-07,NA,0.00123256351562319,NA,0,0.232979145231754,0.210968529912953,2561.42150878906,6.40058252302246,0.0192570521697009,0,2.99359623659053,3.29608327295388,0.0561403409510246
40,"CRDS_1","Plot1",1.5,731.834716796875,5.37216168737733,0.1371307042465,5.1033871926961,5.64093618205857,-0.84184763372998,0.0310098440230531,-0.902626546835086,-0.781068720624874,-0.233946759579388,0.0215875552518909,-0.27625810251394,-0.191635416644836,0.368331133942659,0.0140452394395388,0.34080263728845,0.395859630596867,17327,29.8469152190223,92.2,23.99,2.71179627915483,0.0611842,-8.3,0.01298,3.23,2.733,1.507,1.895,49.258,0.105,1e+05,75,2024-09-19 07:30:00,2.39097512390386,0.061184166210251,1.50709316746388,3.22956900640426,2.73285525832879,0.762290926296868,9.86865641901517,102863.741816112,2,0.012976645662671,0.4,0.5,0.02,1.266,4.51,7.909559928,2.807759737,0.949673611460246,0.949673611460246,19,1800,6.95004118492475e-07,6.95004118492475e-07,0.00125100741328646,0.00125100741328646,0.00125100741328646,0.234230152645041,0.212219537326239,2561.42150878906,6.40058252302246,0.01954521184262,0.01954521184262,3.00967068428685,3.3156284847965,0.0569804166876148
41,"CRDS_1","Plot1",1.5,731.834716796875,6.039497252117,0.173763001577627,5.69892390495931,6.38007059927469,-0.936687043347979,0.0435406452255584,-1.02202617277853,-0.85134791391743,-0.38519025991408,0.0311175310050261,-0.44618023818014,-0.324200281648019,0.47362178792997,0.0161564068641001,0.441955429074573,0.505288146785367,23469,26.668371042652,88.2,23.77,3.23917276696183,0.0808674,-7.3,0.0312,2.655,2.893,1.416,1.894,48.136,0.106,1e+05,74,2024-09-19 08:00:00,6.32111674452044,0.080867445122015,1.41633910301514,2.65519625063754,2.89348355175343,0.830154998150767,10.3772283616139,102816.298303151,2,0.0311997596823094,0.4,0.5,0.02,1.169,3.925,7.552630799,2.639679013,0.813470323921065,0.813470323921065,19.5,1800,5.95325824129435e-07,5.95325824129435e-07,0.00107158648343298,0.00107158648343298,0.00107158648343298,0.235301739128474,0.213291123809672,2561.42150878906,6.40058252302246,0.0167420149584598,0.0167420149584598,3.02343971610639,3.33237049975496,0.0488082194352639
42,"CRDS_1","Plot1",1.5,731.834716796875,9.77849097309051,0.148941891453947,9.48656669666849,10.0704152495125,-1.21939875653392,0.0455334018324751,-1.30864366441861,-1.13015384864923,-0.120656552517087,0.0333379565515555,-0.185998537560368,-0.0553145674738067,0.836260547936665,0.0268186548438767,0.783696314103691,0.888824781769639,48829,31.4635892604805,200.7,29.19,4.1469892726773,0.0889274,-4.7,0.07264,3.462,3.008,1.765,1.894,71.752,0.106,1e+05,78,2024-09-19 08:30:00,13.0857366952803,0.0889274048150487,1.76518436444014,3.4617750127061,3.00775024093735,0.725002461312352,11.2761065953649,102852.780748663,2,0.0726381223086504,0.4,0.5,0.02,1.355,5.161,7.618171199,3.049069204,0.467260440038626,0.467260440038626,20,1800,3.41957411806051e-07,3.41957411806051e-07,0.000615523341250892,0.000615523341250892,0.000615523341250892,0.235917262469725,0.213906647150923,2561.42150878906,6.40058252302246,0.0096166769045926,0.0096166769045926,3.03134870021769,3.34198717665955,0.0280356264023175
43,"CRDS_1","Plot1",1.5,731.834716796875,9.41533163989344,0.176193214735479,9.06999510481909,9.76066817496779,-1.06225032422303,0.0628412802388371,-1.18541846103179,-0.93908218741426,-0.0504321877280649,0.0643028727724132,-0.176465027936412,0.0756006524802817,0.790904997745193,0.0323452965822758,0.727508614039698,0.854301381450688,45032,30.8971309291171,258.8,28.55,3.21438302554912,0.0946701,-4,0.1247,3.166,3.683,1.66,1.894,77.62,0.106,1e+05,79,2024-09-19 09:00:00,18.7858323211616,0.0946700732968715,1.66008120879873,3.1661723623369,3.68263024468776,0.64394410178608,12.3271726984796,102852.902031956,2,NA,0.4,0.5,0.02,1.236,4.316,10.09880099,5.918216292,0.907353161407958,NA,20.5,1800,6.64032543913742e-07,NA,0.00119525857904474,NA,0,0.23711252104877,0.213906647150923,2561.42150878906,6.40058252302246,0.0186742155849951,0,3.04670681984862,3.34198717665955,0.0544411896844774
44,"CRDS_1","Plot1",1.5,731.834716796875,9.127411181029,0.122167314612201,8.88796474609759,9.36685761596041,-1.16499119619224,0.0416636344425773,-1.2466514075608,-1.08333098482369,-0.247463340071186,0.0387963879203863,-0.323503783501092,-0.171422896641281,0.775001474096846,0.0227680319095886,0.730376411423895,0.819626536769797,52129,28.0964760497995,165.7,27.64,3.26596350062313,0.1129642,-4.4,0.1605,2.756,2.998,1.59,1.894,68.192,0.106,1e+05,78,2024-09-19 09:30:00,28.9396141300307,0.112964174759111,1.59030427026916,2.75579158151713,2.99751184133624,0.697045422128189,13.6532766108926,102863.812744749,2,NA,0.4,0.5,0.02,1.206,4.133,13.39825399,8.229590705,1.34744588277729,NA,21,1800,9.86107676021433e-07,NA,0.00177499381683858,NA,0,0.238887514865608,0.213906647150923,2561.42150878906,6.40058252302246,0.0277317542653977,0,3.06951407499918,3.34198717665955,0.0808467529666374
45,"CRDS_1","Plot1",1.5,731.834716796875,5.18426269760151,0.0907922030403204,5.00631109568095,5.36221429952206,-1.4766408380383,0.0520236313906671,-1.57860651607766,-1.37467515999894,0.32779691204229,0.0411452991744092,0.247152631427853,0.408441192656727,0.676569552037269,0.0288676387893121,0.619989334857819,0.733149769216718,41709,19.8140305449663,152.4,37.86,3.32278045675197,0.1416215,-6.4,0.06861,4.425,4.064,1.673,1.894,100.021,0.106,1e+05,78,2024-09-19 10:00:00,38.9834842138272,0.14162147950927,1.67260243987934,4.42467562115946,4.06440013417878,1.17474109016108,14.6640582448121,102858.152135168,2,0.0686069548711795,0.4,0.5,0.02,1.354,5.153,15.8161424,6.549072694,1.78753860414662,1.78753860414662,21.5,1800,1.30818280812912e-06,1.30818280812912e-06,0.00235472905463242,0.00235472905463242,0.00235472905463242,0.241242243920241,0.216261376205555,2561.42150878906,6.40058252302246,0.0367892929458002,0.0367892929458002,3.09977046566936,3.37877646960535,0.107252316248797
46,"CRDS_1","Plot1",1.5,731.834716796875,3.2651905200482,0.0636392597818147,3.14045835314414,3.38992268695225,-1.07613914559212,0.0430799288478808,-1.16057527658565,-0.99170301459859,0.544450421319396,0.0412160174486024,0.463667533756825,0.625233308881966,0.546584767389883,0.0186401444634559,0.510050313370418,0.583119221409348,32241,13.2807543190348,78.8,24.96,3.50077743958791,0.1637612,-8.8,0.03276,3.796,3.84,1.744,1.894,114.221,0.106,1e+05,75,2024-09-19 10:30:00,44.2701862272752,0.163761203385296,1.7442372589893,3.79605141940775,3.83967041638773,1.66096728326113,15.6559540736514,102883.293047064,2,0.0327612986322595,0.4,0.5,0.02,1.477,6.239,22.47115925,4.910639622,5.37809953819809,5.37809953819809,22,1800,3.9358799524426e-06,3.9358799524426e-06,0.00708458391439668,0.00708458391439668,0.00708458391439668,0.248326827834637,0.223345960119952,2561.42150878906,6.40058252302246,0.110686549058838,0.110686549058838,3.19080171965929,3.48946301866419,0.322685972291885
47,"CRDS_1","Plot1",1.5,731.834716796875,3.84150933851527,0.0849566562984678,3.67499533647687,4.00802334055366,-1.05527406465333,0.0578551630502773,-1.16866947306301,-0.941878656243647,0.505038143356244,0.0505293837947185,0.40600117223731,0.604075114475179,0.630382544087083,0.0207088230279152,0.589793505509946,0.670971582664219,38198,13.815013875072,61.5,26,4.04401953400698,0.1773904,-10.1,0.05261,3.27,3.807,1.615,1.894,109.534,0.106,1e+05,76,2024-09-19 11:00:00,49.1633699185013,0.17739035784115,1.61537577346788,3.2700141833695,3.80733928515754,1.58911984270808,16.7099989321551,102872.378443796,2,0.052609310628692,0.4,0.5,0.02,1.392,5.465,30.14658452,4.440341824,6.69170381502583,6.69170381502583,22.5,1800,4.897221166358e-06,4.897221166358e-06,0.0088149980994444,0.0088149980994444,0.0088149980994444,0.257141825934082,0.232160958219397,2561.42150878906,6.40058252302246,0.137721809971787,0.137721809971787,3.30406741607946,3.62718482863598,0.40150222890155
48,"CRDS_1","Plot1",1.5,731.834716796875,3.75179165532364,0.0586274939796888,3.63688248778598,3.8667008228613,-0.895233686462797,0.0327796577924415,-0.95948141280095,-0.830985960124644,0.394358918441792,0.0393135869868789,0.31730477119909,0.471413065684493,0.660743200375911,0.0192988526763816,0.622917686356104,0.698568714395719,45538,12.1433747639334,50.2,27.27,5.02758334713413,0.2064436,-13,0.05219,2.794,3.307,1.617,1.893,98.837,0.107,1e+05,78,2024-09-19 11:30:00,60.2280626982222,0.206443585318052,1.61710755355686,2.79381457059304,3.30712626976805,1.8534602838372,17.6307754695489,102872.324985771,2,0.0521920119914491,0.4,0.5,0.02,1.433,5.825,26.56701455,3.950719966,6.0281317998851,6.0281317998851,23,1800,4.41159612858315e-06,4.41159612858315e-06,0.00794087303144967,0.00794087303144967,0.00794087303144967,0.265082698965531,0.240101831250846,2561.42150878906,6.40058252302246,0.124064848830351,0.124064848830351,3.40610130241097,3.75124967746633,0.361687907993106
49,"CRDS_1","Plot1",1.5,731.834716796875,3.24882220679583,0.0542441164385717,3.14250440535729,3.35514000823438,-1.20821803853471,0.043191896590993,-1.29287362492841,-1.12356245214101,0.484212073793379,0.0365135884010084,0.412645889360762,0.555778258225996,0.601538570546452,0.0203780775439186,0.56159778905235,0.641479352040554,38233,12.3609865822719,66.5,27.65,3.95184878111085,0.1931175,-9.8,0.03861,3.905,3.848,1.714,1.893,106.818,0.107,1e+05,77,2024-09-19 12:00:00,66.0435796917549,0.193117481189919,1.71413460577313,3.90530943851392,3.84760926370169,1.87928070474229,18.4686037574702,102897.224594364,2,0.038611965678328,0.4,0.5,0.02,1.472,6.19,23.3214508,3.627503772,6.06187281864934,6.06187281864934,23.5,1800,4.43628897749491e-06,4.43628897749491e-06,0.00798532015949084,0.00798532015949084,0.00798532015949084,0.273068019125022,0.248087151410337,2561.42150878906,6.40058252302246,0.124759272000137,0.124759272000137,3.50870629889529,3.87600894946646,0.36371236911896
50,"CRDS_1","Plot1",1.5,731.834716796875,2.36922048929363,0.0468577657963923,2.27737984431905,2.46106113426822,-1.31625098348963,0.0481020488977841,-1.41053040804793,-1.22197155893133,0.506699460399173,0.037286875960718,0.433617641854953,0.579781278943394,0.545250239752478,0.0190139640033819,0.507983104029833,0.582517375475123,32572,9.51044148348275,41.5,25.53,3.8330852076271,0.2444829,-21,0.03464,3.475,3.476,1.508,1.893,113.008,0.107,1e+05,75,2024-09-19 12:30:00,62.2977891800843,0.24448286296032,1.50808639086745,3.47488434859694,3.47629754164283,2.44543361157079,18.8773591160203,102897.184102656,2,0.0346401019152361,0.4,0.5,0.02,1.392,5.465,23.05029016,3.077040855,8.43030414233625,8.43030414233625,24,1800,6.16958924451817e-06,6.16958924451817e-06,0.0111052606401327,0.0111052606401327,0.0111052606401327,0.284173279765155,0.25919241205047,2561.42150878906,6.40058252302246,0.173503905311553,0.173503905311553,3.65140004268762,4.04951285477802,0.505818248540175
