"rn"	"Sensor"	"Source"	"SensorHeight"	"SourceArea"	"CE"	"CE_se"	"CE_lo"	"CE_hi"	"uCE"	"uCE_se"	"uCE_lo"	"uCE_hi"	"vCE"	"vCE_se"	"vCE_lo"	"vCE_hi"	"wCE"	"wCE_se"	"wCE_lo"	"wCE_hi"	"N_TD"	"TD_Time_avg"	"TD_Time_max"	"Max_Dist"	"UCE"	"Ustar"	"L"	"Zo"	"sUu"	"sVu"	"sWu"	"z_sWu"	"WD"	"d"	"N0"	"MaxFetch"	"Time"	"SH"	"UST"	"sigW"	"sigU"	"sigV"	"WS"	"airT"	"Pair"	"z_sonic"	"z0"	"kv"	"A"	"alpha"	"bw"	"C0"
"193"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0.66744486973988	0.0208460368470165	0.626586893763969	0.708302845715791	-0.456879402444671	0.0203547989418554	-0.496774558164875	-0.416984246724467	0.39554189240665	0.0204368051899686	0.355486005448183	0.435597779365116	0.174268251049148	0.00795332877632133	0.15867982441169	0.189856677686606	8830	8.42850509626274	46.5	13.8	0.52718966658683	0.1841342	-6.8	0.03812	3.925	4.859	2.014	1.873	138.511	0.127	1e+05	64	"22-Sep-2024 12:00:00"	81.7378892999486	0.184134155621488	2.01380310894376	3.92499150722022	4.85876532522009	1.79286011631925	15.2738881766372	101411.128917379	2	0.0381224199779215	0.4	0.5	0.02	1.648	8.132
"194"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0.972570042180765	0.0442781340283381	0.885785443762148	1.05935464059938	-0.63137731241975	0.0279510866175656	-0.686161098609044	-0.576593526230455	0.448472858241628	0.0295969034626588	0.390463291266707	0.506482425216549	0.212660324047813	0.0129532284631314	0.187272155484115	0.238048492611511	9660	10.2128467908903	64.5	16.91	0.848541507488042	0.1715232	-7.5	0.0276	3.927	3.869	1.777	1.873	123.973	0.127	1e+05	67	"22-Sep-2024 12:30:00"	59.4205036737286	0.171523229568993	1.7767497647521	3.92681087684017	3.86912848489894	1.80851665115887	16.170423442336	101402.739921005	2	0.0276014274710578	0.4	0.5	0.02	1.475	6.219
"195"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0.891784084029831	0.0281990266241002	0.836514338475464	0.947053829584198	-0.620337381800192	0.0255019331546139	-0.670320857307655	-0.57035390629273	0.462168254709809	0.0229365330716003	0.41721293183057	0.507123577589048	0.208038664662362	0.0110755990216251	0.186330626723767	0.229746702600957	9933	10.076673713883	58.2	16.98	0.779706181395949	0.1803245	-6.7	0.02854	4.115	4.222	1.827	1.873	125.987	0.127	1e+05	67	"22-Sep-2024 13:00:00"	78.4699587994524	0.180324512702941	1.82677264102688	4.11540929414593	4.22222655259035	1.88626555829543	17.8194392888875	101385.973333333	2	0.028536355475871	0.4	0.5	0.02	1.491	6.376
"196"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	1.4126255863753	0.034488867575062	1.3450278298732	1.48022334287739	-0.549717045486853	0.0262039238223041	-0.601076414073959	-0.498357676899747	0.634355285781033	0.0269793904677977	0.581476012100973	0.687234559461093	0.312730107645352	0.0128465929484169	0.287550943379706	0.337909271910998	17560	9.56575740318907	38.8	20.52	1.85022975763783	0.215777	-11.3	0.04611	2.879	3.451	1.605	1.873	106.394	0.127	1e+05	71	"22-Sep-2024 13:30:00"	79.3205202764199	0.215776997372319	1.60469938381177	2.87918306700715	3.45068797439161	1.99818001422286	18.6034798874105	101369.572807924	2	0.0461134677798726	0.4	0.5	0.02	1.403	5.559
"197"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	1.41178240383889	0.0476325782436998	1.31842313599175	1.50514167168602	-0.771082531691374	0.0426939648146148	-0.854762177924063	-0.687402885458686	0.736299121157731	0.0370571031461933	0.663667654505558	0.808930587809903	0.276563114920012	0.0160661914330908	0.245073577200445	0.308052652639579	14881	11.2202204152947	54.7	21.05	1.58659485919989	0.1726156	-9	0.02099	4.292	4.497	1.812	1.873	108.964	0.127	1e+05	70	"22-Sep-2024 14:00:00"	51.2054001884879	0.172615569579631	1.81176152692296	4.29157010550076	4.49744785914722	1.93813889731969	19.0012105263142	101385.988620199	2	0.0209882430730964	0.4	0.5	0.02	1.541	6.893
"198"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	1.16544183969872	0.0318096693300562	1.10309527882352	1.22778840057392	-0.615049223029859	0.0248180443161379	-0.663692284820426	-0.566406161239291	0.733927738849911	0.0292811665694004	0.676537012304667	0.791318465395156	0.228766983464063	0.010839122539699	0.20752243652322	0.250011530404906	13698	9.91860125565776	46	19.96	1.48274353611021	0.2004829	-12.4	0.03012	3.482	4.271	1.603	1.873	111.265	0.127	1e+05	70	"22-Sep-2024 14:30:00"	58.1039412511811	0.200482921020268	1.60297022596146	3.48246095101354	4.27087306070827	2.06993292130139	19.0349843394064	101366.792425968	2	0.0301209416275169	0.4	0.5	0.02	1.415	5.664
"199"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	1.16207825779221	0.0309973292610392	1.10132387346681	1.2228326421176	-0.561112542745899	0.0257368426666159	-0.611556438009323	-0.510668647482474	0.758803932913719	0.0294505844783523	0.701081149349452	0.816526716477985	0.244728802890883	0.0106034617836134	0.223946148135172	0.265511457646594	13960	9.90122492836676	38.8	19.21	1.47013724399174	0.2039136	-12.3	0.03543	3.297	4.438	1.592	1.873	112.696	0.127	1e+05	69	"22-Sep-2024 15:00:00"	61.6534939747034	0.203913552723461	1.59225515479181	3.29701363310677	4.43819539523174	2.02260253254928	19.1774930600026	101336.027475265	2	0.0354269096822823	0.4	0.5	0.02	1.404	5.568
"200"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0.99154278884513	0.0354539272912376	0.922053527162067	1.06103205052819	-0.586586888676061	0.02602298038872	-0.63759161035754	-0.535582166994582	0.568348977723455	0.0314153676465432	0.506775243301097	0.629922712145813	0.20410081885362	0.0140364320472381	0.176589584580059	0.231612053127182	10869	10.3392952433527	47.3	17.7	1.04193564972459	0.1794494	-11	0.02729	3.849	4.269	1.704	1.872	120.171	0.128	1e+05	68	"22-Sep-2024 15:30:00"	47.0833323716812	0.179449387959134	1.7044553360475	3.84940547650789	4.26942191940559	1.89700771485823	19.2149618592697	101347.155485849	2	0.0272883191069611	0.4	0.5	0.02	1.485	6.317
"201"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0.580966869190094	0.0245634308656555	0.532822846632705	0.629110891747482	-0.333769859253491	0.0189355929412861	-0.370883388657783	-0.296656329849199	0.312801414921279	0.0174754496088802	0.278549748500088	0.347053081342471	0.134888398227669	0.0097853966952263	0.115709140989354	0.154067655465984	5864	9.26889495225102	39.8	16.75	0.586575220448231	0.1433293	-8.3	0.01178	4.313	4.499	2.06	1.872	124.781	0.128	1e+05	67	"22-Sep-2024 16:00:00"	31.9801921661153	0.143329256023839	2.0604706964661	4.31261429129913	4.4992903365588	1.8161966830074	19.2470590118425	101316.67555935	2	0.0117786916507828	0.4	0.5	0.02	1.734	9.265
"202"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0.552159144311774	0.0206493007657819	0.511686768636758	0.592631519986791	-0.386293269602379	0.0178474679398252	-0.421274087379289	-0.35131245182547	0.312376247266731	0.0179790910607078	0.277137449790833	0.347615044742629	0.12362547598693	0.00738531152572306	0.109150356178447	0.138100595795413	6628	9.02990343995172	39.8	16.07	0.538653989657192	0.1724631	-19.6	0.02458	3.858	4.238	1.785	1.872	129.305	0.128	1e+05	66	"22-Sep-2024 16:30:00"	23.4831313944511	0.172463118233024	1.78529904218192	3.8577248559599	4.23790451654282	1.86809862456875	18.9610718609775	101350.074780999	2	0.0245833332522388	0.4	0.5	0.02	1.641	8.045
"203"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0.309594225723773	0.0165073977570216	0.27723992903271	0.341948522414836	-0.16975574795725	0.0123184109012744	-0.19389968190303	-0.145611814011469	0.12601324878796	0.00861565283497802	0.109126675136973	0.142899822438946	0.0749387230249854	0.00555908635506962	0.0640429821026068	0.085834463947364	3159	8.34393795504907	30.3	16.73	0.318236085388966	0.144924	-33.3	0.01669	3.37	3.233	1.759	1.872	123.891	0.128	1e+05	67	"22-Sep-2024 17:00:00"	8.19470127164201	0.144924012884661	1.7585033980124	3.36966829778821	3.2330558437684	1.71008731618732	18.6634975614946	101302.851447083	2	0.0166896390162357	0.4	0.5	0.02	1.67	8.41
"204"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0.466583280419445	0.0203796104525577	0.426639494443253	0.506527066395636	-0.301357316752974	0.0166553166023592	-0.334001532562646	-0.268713100943302	0.131708091330457	0.0121409148869597	0.107912047390911	0.155504135270002	0.0997397616955582	0.00550681488998328	0.088946472202216	0.1105330511889	4618	9.02936336076223	47.7	15.43	0.36420806956464	0.1486421	-164.8	0.0312	3.412	2.794	1.593	1.872	128.202	0.128	1e+05	67	"22-Sep-2024 17:30:00"	1.78172669732505	0.14864205167859	1.59268587654119	3.41238982612443	2.79415714244518	1.52140875466896	18.1992426397363	101327.517422842	2	0.0312030334503434	0.4	0.5	0.02	1.575	7.267
"205"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0.623573366865268	0.0261865098462458	0.57224812945718	0.674898604273357	-0.249223146076408	0.0148119034601306	-0.278254294786967	-0.220191997365849	0.177002448716335	0.0115301069061079	0.154403580911068	0.199601316521602	0.0989553586485652	0.00636512038450713	0.0864798009364432	0.111430916360687	4889	11.8294129678871	44.3	17.51	0.594591482564879	0.1235381	15.7	0.02941	3.299	3.155	1.551	1.872	119.967	0.128	1e+05	68	"22-Sep-2024 18:00:00"	-10.6970881317859	0.123538076055916	1.55113113304496	3.2991713513279	3.15510175773673	1.28267848528759	17.5847043125518	101305.24480501	2	0.0294134392110423	0.4	0.5	0.02	1.551	7.001
"206"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0.518624288798378	0.0321738606590586	0.455563917395059	0.581684660201697	-0.199489543904579	0.0142341771482619	-0.227388356145419	-0.171590731663739	0.0720293798510156	0.0112448764574682	0.0499895602189649	0.0940691994830663	0.0898761321936026	0.0102309459648567	0.0698236038636055	0.1099286605236	3263	11.0838798651548	37.6	10.99	0.332310078589906	0.1065372	9.5	0.06588	3.06	2.721	1.566	1.872	136.954	0.128	1e+05	64	"22-Sep-2024 18:30:00"	-11.357778479912	0.106537236342752	1.56608825905556	3.06011878960804	2.72137455422714	0.891384813608592	16.6560202481095	101269.207186653	2	0.0658755502768206	0.4	0.5	0.02	1.566	7.166
"207"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0.157417255746114	0.0178237704682209	0.122482884722254	0.192351626769974	-0.0408718168729503	0.00456673224530584	-0.0498225559384351	-0.0319210778074656	0.0201763949422802	0.0044790624920403	0.0113974875155392	0.0289553023690211	0.0206731838813989	0.00280174424620559	0.0151817995985154	0.0261645681642824	718	12.3050139275766	39.5	6.8	0.094740954555782	0.074789	4.9	0.06125	2.758	2.611	1.597	1.871	141.782	0.129	1e+05	63	"22-Sep-2024 19:00:00"	-7.54243253713032	0.0747890384847564	1.59679099818305	2.75768143096327	2.61127293627999	0.639357469757371	15.2436273115209	101316.429587482	2	0.0612474518549683	0.4	0.5	0.02	1.597	7.519
"208"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	0	0.0458164	2.2	0.008508	3.063	3.109	1.89	1.871	142.716	0.129	1e+05	63	"22-Sep-2024 19:30:00"	-3.84291107308396	0.0458164143963512	1.89032387471551	3.06328703417635	3.10927312874683	0.617766118281781	14.124470366148	101282.924918079	2	0.00850767570556292	0.4	0.5	0.02	1.89	11.649
"209"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0.954200607614844	0.0949976679117273	0.768006346240866	1.14039486898882	-0.0725011878036779	0.0121895716751758	-0.0963925984500262	-0.0486097771573295	0.145590954482604	0.0170799389932563	0.112114484006328	0.179067424958879	0.0324467376114243	0.0048238666288277	0.0229920183149912	0.0419014569078574	1492	53.1110589812332	114.4	15.84	0.220605345672387	0.0152107	12.8	0.0008167	5.32	8.785	2.501	1.871	128.357	0.129	1e+05	67	"22-Sep-2024 20:00:00"	-0.0241701347024923	0.0152107448764066	2.5005769619903	5.32020734442734	8.78467738898556	0.294203263884731	12.7891056558869	101230.61172993	2	0.000816749654466231	0.4	0.5	0.02	2.501	25.67
"210"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0.0829522834330548	0.0220847524102425	0.0396664401797949	0.126238126686315	-0.00623600337409646	0.00203098952934349	-0.010216717886223	-0.00225528886196989	0.006569170695492	0.00262253665293538	0.00142903109255753	0.0117093102984265	0.000292392152154516	0.00091493154079727	-0.00150086242126089	0.00208564672556992	135	77.2844444444444	265.8	17.13	0.0321564602038165	0.0172862	0.9	0.06907	4.762	6.052	2.373	1.871	122.941	0.129	1e+05	68	"22-Sep-2024 20:30:00"	-0.481209113008336	0.0172862393941742	2.37329272834954	4.76160548223286	6.05174134699777	0.142574599150163	12.0096846633369	100986.380372571	2	0.0690671961752408	0.4	0.5	0.02	2.373	22.055
"211"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	104.147332953517	1.2585783387881	101.680534880224	106.61413102681	-6.10190688719136	0.138277036334156	-6.37292817867343	-5.83088559570929	2.9078292701917	0.120966053385488	2.67073729249847	3.14492124788493	0.617978500280505	0.0254264861354378	0.568142900003216	0.667814100557795	77026	180.999998701737	2072.8	28.14	-0.824350144471487	0.0277518	14.2	0.8885	3.6	3.782	0.67	1.871	103.728	0.129	1e+05	72	"22-Sep-2024 21:00:00"	-0.131345842704184	0.0277517599313759	0.669684038382584	3.59956190198347	3.78161672836695	0.051660446486391	11.1578991380885	100875.187969925	2	0.888510564662546	0.4	0.5	0.02	0.67	2.869
"212"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0.00152671755725191	0.00152671755725191	-0.00146563008820129	0.0045190652027051	-0.000378570061068702	0.000378566374596387	-0.00112055550185337	0.000363415379715968	-8.54982595419847e-05	8.54990383677224e-05	-0.000253075323769034	8.20788046850645e-05	-1.98482442748092e-05	1.98481286266268e-05	-5.87503324052722e-05	1.90538438556539e-05	1	329.3	329.3	-4.76	-6.10687022900763e-06	0.01	-0.4	1.323e-05	5.679	10.948	1.271	1.871	163.492	0.129	1e+05	56	"22-Sep-2024 21:30:00"	0.235386939058021	0.0100000233089045	1.27127321806003	5.6787159475693	10.9484960757474	0.296492626017185	10.6430413102821	100869.335759782	2	1.32256748736483e-05	0.4	0.5	0.02	0.515	3.325
"213"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0.0778276943604091	0.0370157369360582	0.00527730497161875	0.150378083749199	-0.022333820905967	0.0101070155262831	-0.042143447099741	-0.00252419471219301	0.0108711864829385	0.00534994032657004	0.000385369205548313	0.0213570037603286	0.00271665177660438	0.00149101073544277	-0.000205710937019305	0.00563901449022807	46	72.4608695652174	114.2	12.22	0.0147773454167224	0.0239792	-1.5	0.0001726	4.769	5.231	0.951	1.871	134.617	0.129	1e+05	65	"22-Sep-2024 22:00:00"	0.808128543089889	0.0239792433534309	0.950968010485604	4.76867267637712	5.23112896153804	0.556974795598556	10.1930755215772	100911.288939697	2	0.000172572172897002	0.4	0.5	0.02	0.566	3.117
"214"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	3.50761286237749	0.396473961087358	2.73052877219466	4.28469695256033	-0.821185693179216	0.0976993154613824	-1.01267515054125	-0.629696235817183	0.236092675185669	0.040076287054168	0.157543645186364	0.314641705184974	0.0552283196672093	0.00960625541399697	0.0364001771380585	0.0740564621963601	1422	137.842545710267	469.8	14.27	0.147277758169526	0.0199778	-0.9	0.001494	5.012	5.306	0.973	1.87	134.976	0.13	1e+05	65	"22-Sep-2024 22:30:00"	0.773904442815425	0.0199778205272735	0.973123627067073	5.01184351131696	5.3064432465598	0.356227923596525	9.78330637043424	100914.00273224	2	0.00149401484870234	0.4	0.5	0.02	0.503	3.385
"215"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0.385152472076023	0.0607184244094102	0.266145106598305	0.504159837553741	-0.101324217654201	0.0161788564763819	-0.133034577473714	-0.0696138578346875	0.00924230938121865	0.00495711666287608	-0.000473578344009452	0.0189581971064468	0.00862131426857216	0.00213463767369983	0.00443745066757382	0.0128051778695705	468	76.7185897435897	192.7	9.82	0.0835151255945687	0.0263792	2.6	0.01605	4.923	2.491	1.185	1.87	135.308	0.13	1e+05	65	"22-Sep-2024 23:00:00"	-0.62404741983922	0.026379173804863	1.18453903870761	4.92342702573668	2.49132434491983	0.313788748703218	9.65142046271008	100877.996120132	2	0.0160503905934685	0.4	0.5	0.02	1.185	4.013
"216"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0.036634688801443	0.00786115180554276	0.0212269278936508	0.0520424497092353	-0.00392322216020573	0.00101793922835759	-0.00591837053504535	-0.0019280737853661	0.00772297494312531	0.00215545216029495	0.00349831520425694	0.0119476346819937	0.00071610151983912	0.000492871166475	-0.00024991990796705	0.00168212294764529	102	37.1156862745098	70.1	17.12	0.0316393444138315	0.041725	1.1	0.06991	2.702	4.798	1.351	1.87	119.72	0.13	1e+05	68	"22-Sep-2024 23:30:00"	-6.00293973962044	0.0417249996168725	1.35145480876083	2.70185460158542	4.79783522541309	0.342830610473613	10.1202573542552	100847.242377667	2	0.0699104626474253	0.4	0.5	0.02	1.351	5.13
"217"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	0	0.024463	0.7	0.01663	5.16	3.672	1.421	1.87	155.881	0.13	1e+05	59	"23-Sep-2024 00:00:00"	-1.7095684164466	0.0244630048186256	1.42135193513069	5.16042965891015	3.67233530590163	0.288803563496883	9.57148932345961	100789.442087857	2	0.0166335777701652	0.4	0.5	0.02	1.421	5.717
"218"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0.217252719364987	0.0405380299999758	0.137798678867748	0.296706759862226	-0.0332828479334628	0.00752207098404114	-0.0480260145991707	-0.0185396812677549	0.0329037560632734	0.0089223668600896	0.015416026693267	0.0503914854332799	0.00415976654586087	0.00143101154764151	0.00135500150280394	0.0069645315889178	277	100.174007220217	252.8	21.81	0.108938561982738	0.0212106	0.8	0.04127	5.639	9.122	1.39	1.87	111.721	0.13	1e+05	70	"23-Sep-2024 00:30:00"	-1.05435814744923	0.0212106223474175	1.39015083015869	5.63876388565478	9.1217202913256	0.202211327817107	9.1456928690124	100794.859475471	2	0.0412744501099424	0.4	0.5	0.02	1.39	5.448
"219"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	37.2584000812049	0.88849270181002	35.5169653072123	38.9998348551976	-1.61604830701067	0.0682587117678905	-1.74983454302408	-1.48226207099726	-0.562079452932093	0.045951872303918	-0.652144557796874	-0.472014348067313	0.389639375516761	0.0166467714190078	0.357011908161418	0.422266842872104	22759	245.613467199789	2427.1	38.88	2.09985376805616	0.0135544	-5.6	0.04686	5.612	5.713	1.391	1.87	287.3	0.13	1e+05	82	"23-Sep-2024 01:00:00"	0.0383605573430838	0.0135543730985686	1.39067256091169	5.61150901449431	5.71265039210786	0.124919794860585	9.03971885336281	100694.634325616	2	0.0468564676958151	0.4	0.5	0.02	1.104	3.602
"220"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0.873460894236813	0.0441661978279638	0.786895689394985	0.960026099078642	-0.177226425557271	0.012457689930278	-0.201643344687849	-0.152809506426693	0.0515063734912008	0.00734870855054531	0.0371029950641342	0.0659097519182675	0.0441302044966693	0.00483659404644037	0.0346505396181637	0.0536098693751749	3242	37.8743368291178	148.3	18.05	0.421463490180331	0.0443602	2.3	0.06236	5.257	3.772	1.914	1.87	123.223	0.13	1e+05	68	"23-Sep-2024 01:30:00"	-3.25597201331005	0.0443601710535462	1.91431338221281	5.25691700016675	3.77158890879145	0.377129383158673	9.27074563760796	100599.308466803	2	0.0623574504400809	0.4	0.5	0.02	1.914	12.055
"221"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	0	0.0155849	0.1	6.809e-05	13.79	8.715	4.711	1.869	111.644	0.131	1e+05	70	"23-Sep-2024 02:00:00"	-2.53179323005041	0.0155849489834277	4.71131391080106	13.7897606451524	8.71545111183924	0.398211050260264	9.06560138809382	100555.516599886	2	6.80863441583422e-05	0.4	0.5	0.02	4.711	167.626
"222"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0.443780899059286	0.0437066269031114	0.358116447581017	0.529445350537554	-0.0158719818086709	0.00661385159351432	-0.0288350496329862	-0.0029089139843556	0.062795827483708	0.0124280811960705	0.0384369411082194	0.0871547138591966	0.013489311261569	0.00322388037200332	0.00717054536111559	0.0198080771620224	1267	38.518863456985	82.5	19.98	0.329461206085607	0.0322917	1.4	0.01584	4.018	6.23	2.235	1.869	108.296	0.131	1e+05	71	"23-Sep-2024 02:30:00"	-2.07437602107089	0.0322916876360981	2.23487989009388	4.01844977607331	6.23039669628779	0.385134019732898	8.64740233329767	100572.375040137	2	0.0158419047381267	0.4	0.5	0.02	2.235	18.579
"223"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	0	0.0201356	0.4	0.02122	4.72	6.069	2.173	1.869	143.937	0.131	1e+05	63	"23-Sep-2024 03:00:00"	-1.79943791785038	0.0201356245505408	2.17285244252949	4.72016739872245	6.06884680050601	0.225425792656825	8.19431181091034	100853.304028248	2	0.0212238534688212	0.4	0.5	0.02	2.173	17.154
"224"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	11.1659841822982	0.49851111188291	10.18890853082	12.1430598337764	-1.82071611932677	0.0834392612126647	-1.98425604564916	-1.65717619300439	0.34297456212083	0.0438452271089037	0.257038455942914	0.428910668298746	0.102772427163751	0.00708000651373886	0.0888957014258779	0.116649152901623	6988	165.730266170578	436.1	9.52	0.826310514802742	0.0237606	9.3	0.05835	4.265	4.251	0.637	1.869	151.264	0.131	1e+05	60	"23-Sep-2024 03:30:00"	-0.123868140323478	0.0237606030787709	0.63747441994039	4.26537278361833	4.25079703611018	0.205926385852968	7.5994770482279	100808.737652528	2	0.058353246209194	0.4	0.5	0.02	0.637	2.925
"225"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	11.9213472743743	0.658953145376685	10.6298072094384	13.2128873393102	-2.03163033541887	0.118401216199993	-2.26369526375609	-1.79956540708164	-0.109374777931122	0.0610061786400247	-0.228946138163704	0.0101965823014592	0.109893636556054	0.00975375279274046	0.0907764009776373	0.12901087213447	5272	256.911608497724	1408.3	5.34	0.0429902305202637	0.0175545	-2.6	0.01232	5.705	9.489	0.856	1.869	166.735	0.131	1e+05	55	"23-Sep-2024 04:00:00"	0.182380804345	0.0175544930307114	0.856095028977256	5.70510198144594	9.4886663711755	0.220404570829216	7.18309615173793	100647.834667251	2	0.0123166052011956	0.4	0.5	0.02	0.584	3.058
"226"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	4.78978247157509	0.486194538057349	3.83684715339688	5.74271778975331	-1.11432260026604	0.0995300618005982	-1.30940029794899	-0.9192449025831	0.210916699674369	0.0501967882375136	0.112531611759217	0.309301787589522	0.0275416193827592	0.00802084202550474	0.0118208676067901	0.0432623711587283	2803	214.511666072066	461.2	15.63	0.514133509245402	0.0226948	5.2	0.01476	6.039	8.189	0.668	1.869	129.634	0.131	1e+05	66	"23-Sep-2024 04:30:00"	-0.192356014909093	0.0226948393951053	0.667555334975511	6.03930236280148	8.18926961961367	0.274673363503071	6.80158235443881	100616.53271266	2	0.0147596377877676	0.4	0.5	0.02	0.668	2.872
"227"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	76.9881321802505	1.21352056814219	74.6096467835635	79.3666175769375	-9.58607656879082	0.203681346351483	-9.98528950394215	-9.1868636336395	0.136780125215513	0.135816926029492	-0.12941938030965	0.402979630740675	0.584223416210445	0.0212632669706656	0.542547674320869	0.625899158100021	54382	182.986276709205	881.7	10.1	0.265839105716993	0.0357788	15.5	0.4904	4.27	3.117	0.489	1.869	158.759	0.131	1e+05	58	"23-Sep-2024 05:00:00"	-0.253694344975493	0.0357787673585626	0.489354970619114	4.27014434052183	3.11748445776768	0.119655278728675	6.3831276712328	100596.657534247	2	0.490418813240519	0.4	0.5	0.02	0.489	3.459
"228"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	10.5388216142762	0.468543226339454	9.62048265009106	11.4571605784612	-1.79835494143233	0.0894741133862887	-1.97372310383324	-1.62298677903142	0.503863796350441	0.0408787170886411	0.423742013347221	0.58398557935366	0.150586662851587	0.0101408077635636	0.130710804288124	0.170462521415049	7966	172.168717047452	1213.7	30.74	0.323646170153409	0.0196715	-7.7	0.01602	5.805	6.98	1.142	1.869	140.749	0.131	1e+05	63	"23-Sep-2024 05:30:00"	0.0843686560507308	0.0196715265523486	1.1421928462877	5.80524203046485	6.98033321972162	0.234049246390808	6.4101835623356	100553.828122183	2	0.0160188023505009	0.4	0.5	0.02	0.952	3.061
"229"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	32.6934620853815	0.47923019125521	31.7541768013281	33.6327473694349	-0.641455682692421	0.0414954597774274	-0.72278627378452	-0.560125091600322	0.713691142673866	0.0628939893065439	0.590419696740306	0.836962588607426	0.749454373136433	0.0233008300721419	0.703785032614154	0.795123713658711	52595	95.4846145070824	1393.1	38.95	1.46650138304409	0.034895	-3.4	0.4952	3.179	3.675	1.439	1.868	31.244	0.132	1e+05	73	"23-Sep-2024 06:00:00"	1.08756635204881	0.0348949745700791	1.4386342946688	3.17905357613935	3.67537717991918	0.115848293459115	6.75125804711397	100515.410897321	2	0.495155592021096	0.4	0.5	0.02	1.04	3.338
"230"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	30.2962759889558	0.373747467913721	29.5637355460341	31.0288164318776	-1.51391314866065	0.0612593669527064	-1.63398075487384	-1.39384554244746	0.606186711920917	0.0374658013973717	0.532754201720248	0.679619222121587	0.810850357143229	0.0227197476613697	0.766319931003266	0.855380783283192	66202	77.2728165312226	1975	64.88	0.28809965235413	0.0391825	-6.7	0.6584	4.296	2.808	1.562	1.868	100.471	0.132	1e+05	72	"23-Sep-2024 06:30:00"	0.777042336921769	0.0391824797155242	1.56154119800241	4.2962825495861	2.80818598149501	0.102159690012642	7.41031772754957	100486.363147903	2	0.658425785500513	0.4	0.5	0.02	1.276	4.578
"231"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	1.03653805567011	0.0419638607910276	0.954289404349046	1.11878670699117	-0.330687999897001	0.0154360046593307	-0.360942379286398	-0.300433620507604	0.213873464505595	0.0139479785316494	0.186535598035296	0.241211330975893	0.119699172455918	0.00787471843608337	0.10426482111903	0.135133523792805	6348	16.5688405797101	76	16.17	0.541033010751418	0.086019	43.7	0.03528	3.623	3.383	1.738	1.868	126.463	0.132	1e+05	67	"23-Sep-2024 07:00:00"	-1.25880504018759	0.0860190361828469	1.73812291682243	3.62287443745662	3.38251220873238	0.853605219689614	8.65582941260356	100464.121756487	2	0.0352798345406633	0.4	0.5	0.02	1.738	9.32
