"elapsed.time","NH3.bg","valve","NH3.DFC","date.time","days","treatment","group","NH3_corr","date.time.weather","date","time","temp","air.temp.K","air.flow","dfc.area","n","NH3.flux","cum.treat","cum.emis"
41,33.2533985476667,"7",21.939831103,2024-09-19 23:00:00,1.70833333333333,"5.7","High acid",-11.3135674446667,2024-09-20 04:00:00,2024-09-19,23,12.5,285.65,2280,0.38465,-4.82667345311273e-10,-0.0400730921323354,-1.50601337796181,-1.50601337796181
43,36.9494635696667,"13",59.130627765,2024-09-20 03:00:00,1.79166666666667,"5.7","High acid",22.1811641953333,2024-09-20 08:00:00,2024-09-20,3,11.3,284.45,2280,0.38465,9.5030053673311e-10,0.0788979849825036,3.56741600663885,3.56741600663885
43,36.9494635696667,"19",60.945046863,2024-09-20 04:00:00,1.79166666666667,"5.7","High acid",23.9955832933333,2024-09-20 09:00:00,2024-09-20,4,11.7,284.85,2280,0.38465,1.02659149883256e-09,0.0852319845430168,2.46427672453474,2.46427672453474
43,36.9494635696667,"7",23.815825963,2024-09-20 02:00:00,1.79166666666667,"5.7","High acid",-13.1336376066667,2024-09-20 07:00:00,2024-09-20,2,11.3,284.45,2280,0.38465,-5.62680243334537e-10,-0.0467161026144173,-1.59280257270856,-1.59280257270856
46,49.5548368516667,"13",77.686738445,2024-09-20 05:00:00,1.91666666666667,"5.7","High acid",28.1319015933333,2024-09-20 10:00:00,2024-09-20,5,12.2,285.35,2280,0.38465,1.20144470752384e-09,0.0997490402535114,3.83538654449287,3.83538654449287
46,49.5548368516667,"19",80.782595161,2024-09-20 06:00:00,1.91666666666667,"5.7","High acid",31.2277583093333,2024-09-20 11:00:00,2024-09-20,6,12.4,285.55,2280,0.38465,1.33272707558983e-09,0.110648659798867,2.75809769104756,2.75809769104756
46,49.5548368516667,"7",34.324078216,2024-09-20 05:00:00,1.91666666666667,"5.7","High acid",-15.2307586356667,2024-09-20 10:00:00,2024-09-20,5,12.2,285.35,2280,0.38465,-6.50468447491343e-10,-0.0540046520211297,-1.74388370466188,-1.74388370466188
48,83.5793547073333,"13",139.19679447,2024-09-20 08:00:00,2,"5.7","High acid",55.6174397626666,2024-09-20 13:00:00,2024-09-20,8,12.9,286.05,2280,0.38465,2.36947219621957e-09,0.196723641129853,4.13185922587624,4.13185922587624
48,83.5793547073333,"19",151.40331523,2024-09-20 09:00:00,2,"5.7","High acid",67.8239605226667,2024-09-20 14:00:00,2024-09-20,9,13.2,286.35,2280,0.38465,2.8864798822286e-09,0.239647814136014,3.10839416498244,3.10839416498244
48,83.5793547073333,"7",88.682194639,2024-09-20 07:00:00,2,"5.7","High acid",5.10283993166667,2024-09-20 12:00:00,2024-09-20,7,12.6,285.75,2280,0.38465,2.17624748531203e-10,0.018068130531066,-1.77982022615194,-1.77982022615194
51,99.014606523,"13",152.75889371,2024-09-20 10:00:00,2.125,"5.7","High acid",53.744287187,2024-09-20 15:00:00,2024-09-20,10,13.7,286.85,2280,0.38465,2.28328450245403e-09,0.189567972890659,4.71129664690701,4.71129664690701
51,99.014606523,"19",136.0945791,2024-09-20 11:00:00,2.125,"5.7","High acid",37.079972577,2024-09-20 16:00:00,2024-09-20,11,14.1,287.25,2280,0.38465,1.57312032730738e-09,0.130607128126275,3.66377657837588,3.66377657837588
51,99.014606523,"7",99.644248024,2024-09-20 10:00:00,2.125,"5.7","High acid",0.629641501000009,2024-09-20 15:00:00,2024-09-20,10,13.7,286.85,2280,0.38465,2.67498325232782e-11,0.0022208846603007,-1.74938670336489,-1.74938670336489
53,56.0737788303333,"13",87.067384839,2024-09-20 13:00:00,2.20833333333333,"5.7","High acid",30.9936060086667,2024-09-20 18:00:00,2024-09-20,13,17.1,290.25,2280,0.38465,1.30131505901718e-09,0.108040700825867,5.00890532062353,5.00890532062353
53,56.0737788303333,"19",69.926828057,2024-09-20 14:00:00,2.20833333333333,"5.7","High acid",13.8530492266667,2024-09-20 19:00:00,2024-09-20,14,18.8,291.95,2280,0.38465,5.78255102781127e-10,0.0480091935674605,3.84239290006961,3.84239290006961
53,56.0737788303333,"7",53.545721121,2024-09-20 12:00:00,2.20833333333333,"5.7","High acid",-2.52805770933333,2024-09-20 17:00:00,2024-09-20,12,15.3,288.45,2280,0.38465,-1.06806827729582e-10,-0.00886755627772953,-1.75603337498232,-1.75603337498232
56,38.7826867666667,"13",58.430382875,2024-09-20 15:00:00,2.33333333333333,"5.7","High acid",19.6476961083333,2024-09-20 20:00:00,2024-09-20,15,19.5,292.65,2280,0.38465,8.18174010263841e-10,0.0679282798227027,5.27285879159639,5.27285879159639
56,38.7826867666667,"19",57.669921069,2024-09-20 16:00:00,2.33333333333333,"5.7","High acid",18.8872343023333,2024-09-20 21:00:00,2024-09-20,16,19.5,292.65,2280,0.38465,7.86506679802454e-10,0.0652991236067464,4.01235537583092,4.01235537583092
56,38.7826867666667,"7",25.511203243,2024-09-20 15:00:00,2.33333333333333,"5.7","High acid",-13.2714835236667,2024-09-20 20:00:00,2024-09-20,15,19.5,292.65,2280,0.38465,-5.52654257111774e-10,-0.045883702673702,-1.83816026340947,-1.83816026340947
58,34.8682600576667,"13",54.094915126,2024-09-20 18:00:00,2.41666666666667,"5.7","High acid",19.2266550683333,2024-09-20 23:00:00,2024-09-20,18,16.8,289.95,2280,0.38465,8.08096448132923e-10,0.0670915978311311,5.40787866925022,5.40787866925022
58,34.8682600576667,"19",51.219064558,2024-09-20 19:00:00,2.41666666666667,"5.7","High acid",16.3508045003333,2024-09-21,2024-09-20,19,14.7,287.85,2280,0.38465,6.92238051195188e-10,0.0574725418500467,4.13512704128772,4.13512704128772
58,34.8682600576667,"7",22.993891478,2024-09-20 17:00:00,2.41666666666667,"5.7","High acid",-11.8743685796667,2024-09-20 22:00:00,2024-09-20,17,18.8,291.95,2280,0.38465,-4.95660854960258e-10,-0.0411518684662727,-1.92519583454944,-1.92519583454944
61,33.0458758733333,"13",51.418171431,2024-09-20 21:00:00,2.54166666666667,"5.7","High acid",18.3722955576667,2024-09-21 02:00:00,2024-09-20,21,13.5,286.65,2280,0.38465,7.81077366327374e-10,0.0648483589523406,5.60578860442543,5.60578860442543
61,33.0458758733333,"19",49.574951064,2024-09-20 21:00:00,2.54166666666667,"5.7","High acid",16.5290751906667,2024-09-21 02:00:00,2024-09-20,21,13.5,286.65,2280,0.38465,7.02714937130738e-10,0.0583423773991752,4.30884942016155,4.30884942016155
61,33.0458758733333,"7",20.958476211,2024-09-20 20:00:00,2.54166666666667,"5.7","High acid",-12.0873996623333,2024-09-21 01:00:00,2024-09-20,20,13.8,286.95,2280,0.38465,-5.13344873022462e-10,-0.0426200707218439,-2.05085374333162,-2.05085374333162
63,32.649206875,"13",49.693900901,2024-09-20 23:00:00,2.625,"5.7","High acid",17.044694026,2024-09-21 04:00:00,2024-09-20,23,12.4,285.55,2280,0.38465,7.27427342000565e-10,0.0603941061659546,5.73103106954372,5.73103106954372
63,32.649206875,"19",47.364156952,2024-09-21,2.625,"5.7","High acid",14.714950077,2024-09-21 05:00:00,2024-09-21,0,11.7,284.85,2280,0.38465,6.29542631663829e-10,0.0522673019522962,4.41945909951302,4.41945909951302
63,32.649206875,"7",20.433151582,2024-09-20 22:00:00,2.625,"5.7","High acid",-12.216055293,2024-09-21 03:00:00,2024-09-20,22,12.9,286.05,2280,0.38465,-5.2044113299286e-10,-0.0432092323511756,-2.13668304640464,-2.13668304640464
66,32.597607077,"13",48.653361855,2024-09-21 02:00:00,2.75,"5.7","High acid",16.055754778,2024-09-21 07:00:00,2024-09-21,2,11.4,284.55,2280,0.38465,6.8762983633638e-10,0.0570899482886705,5.90725715122566,5.90725715122566
66,32.597607077,"19",52.017155303,2024-09-21 02:00:00,2.75,"5.7","High acid",19.419548226,2024-09-21 07:00:00,2024-09-21,2,11.4,284.55,2280,0.38465,8.31693118947486e-10,0.0690506936198851,4.60143609287129,4.60143609287129
66,32.597607077,"7",19.76038778,2024-09-21 01:00:00,2.75,"5.7","High acid",-12.837219297,2024-09-21 06:00:00,2024-09-21,1,11.5,284.65,2280,0.38465,-5.49594462260139e-10,-0.0456296655150114,-2.26994139320392,-2.26994139320392
68,46.9775326253333,"13",73.64580294,2024-09-21 04:00:00,2.83333333333333,"5.7","High acid",26.6682703146667,2024-09-21 09:00:00,2024-09-21,4,11.4,284.55,2280,0.38465,1.14213866650328e-09,0.0948252009490555,6.05917230046339,6.05917230046339
68,46.9775326253333,"19",95.604705373,2024-09-21 05:00:00,2.83333333333333,"5.7","High acid",48.6271727476667,2024-09-21 10:00:00,2024-09-21,5,11.1,284.25,2280,0.38465,2.08478427410109e-09,0.173087641216373,4.84357442770755,4.84357442770755
68,46.9775326253333,"7",28.877983496,2024-09-21 03:00:00,2.83333333333333,"5.7","High acid",-18.0995491293333,2024-09-21 08:00:00,2024-09-21,3,11.3,284.45,2280,0.38465,-7.75433205433439e-10,-0.0643797567531043,-2.37995081547203,-2.37995081547203
71,91.4940442133333,"13",150.79328189,2024-09-21 07:00:00,2.95833333333333,"5.7","High acid",59.2992376766667,2024-09-21 12:00:00,2024-09-21,7,11.1,284.25,2280,0.38465,2.54232584764924e-09,0.211074685107533,6.51802212954827,6.51802212954827
71,91.4940442133333,"19",155.23443287,2024-09-21 07:00:00,2.95833333333333,"5.7","High acid",63.7403886566667,2024-09-21 12:00:00,2024-09-21,7,11.1,284.25,2280,0.38465,2.73273053702031e-09,0.226882890766597,5.44353022568201,5.44353022568201
71,91.4940442133333,"7",90.574036197,2024-09-21 06:00:00,2.95833333333333,"5.7","High acid",-0.920008016333341,2024-09-21 11:00:00,2024-09-21,6,10.9,284.05,2280,0.38465,-3.94711149211104e-11,-0.00327705953212889,-2.48143603989988,-2.48143603989988
73,101.379962910667,"13",170.5844361,2024-09-21 09:00:00,3.04166666666667,"5.7","High acid",69.2044731893333,2024-09-21 14:00:00,2024-09-21,9,12.6,285.75,2280,0.38465,2.95141652035791e-09,0.245039129516676,6.97413594417248,6.97413594417248
73,101.379962910667,"19",148.0979025,2024-09-21 10:00:00,3.04166666666667,"5.7","High acid",46.7179395893333,2024-09-21 15:00:00,2024-09-21,10,14,287.15,2280,0.38465,1.98270196087471e-09,0.164612334190238,5.83502545063884,5.83502545063884
73,101.379962910667,"7",96.407860914,2024-09-21 08:00:00,3.04166666666667,"5.7","High acid",-4.97210199666667,2024-09-21 13:00:00,2024-09-21,8,11.8,284.95,2280,0.38465,-2.12644396921759e-10,-0.0176546405967761,-2.50236774002879,-2.50236774002879
76,68.197970224,"13",112.56273109,2024-09-21 12:00:00,3.16666666666667,"5.7","High acid",44.364760866,2024-09-21 17:00:00,2024-09-21,12,18.8,291.95,2280,0.38465,1.85187744118064e-09,0.153750727160477,7.57232072918821,7.57232072918821
76,68.197970224,"19",89.641206588,2024-09-21 13:00:00,3.16666666666667,"5.7","High acid",21.443236364,2024-09-21 18:00:00,2024-09-21,13,20.2,293.35,2280,0.38465,8.90813553646375e-10,0.0739591230995393,6.19288263657351,6.19288263657351
76,68.197970224,"7",75.518831711,2024-09-21 11:00:00,3.16666666666667,"5.7","High acid",7.320861487,2024-09-21 16:00:00,2024-09-21,11,16,289.15,2280,0.38465,3.08547171323026e-10,0.0256168960749256,-2.49042435681157,-2.49042435681157
78,45.130487567,"13",62.123810112,2024-09-21 14:00:00,3.25,"5.7","High acid",16.993322545,2024-09-21 19:00:00,2024-09-21,14,20.7,293.85,2280,0.38465,7.04750157529026e-10,0.0585113500370023,7.78458280638569,7.78458280638569
78,45.130487567,"19",56.116038237,2024-09-21 15:00:00,3.25,"5.7","High acid",10.98555067,2024-09-21 20:00:00,2024-09-21,15,20.9,294.05,2280,0.38465,4.55284875984395e-10,0.0377996832787923,6.30464144295184,6.30464144295184
78,45.130487567,"7",31.073936011,2024-09-21 13:00:00,3.25,"5.7","High acid",-14.056551556,2024-09-21 18:00:00,2024-09-21,13,20.2,293.35,2280,0.38465,-5.83949476238392e-10,-0.0484819646268776,-2.51328942536352,-2.51328942536352
81,32.4939601013333,"13",49.403418061,2024-09-21 17:00:00,3.375,"5.7","High acid",16.9094579596667,2024-09-21 22:00:00,2024-09-21,17,18.7,291.85,2280,0.38465,7.06077812535779e-10,0.0586215775921132,7.96028219782936,7.96028219782936
81,32.4939601013333,"19",45.985331921,2024-09-21 18:00:00,3.375,"5.7","High acid",13.4913718196667,2024-09-21 23:00:00,2024-09-21,18,16.8,289.95,2280,0.38465,5.67042452738937e-10,0.0470782717585725,6.43195837550789,6.43195837550789
81,32.4939601013333,"7",21.266135355,2024-09-21 16:00:00,3.375,"5.7","High acid",-11.2278247463333,2024-09-21 21:00:00,2024-09-21,16,20.2,293.35,2280,0.38465,-4.66436049680989e-10,-0.038725501060476,-2.64410062389455,-2.64410062389455
84,31.6417662976667,"13",43.702147155,2024-09-21 19:00:00,3.5,"5.7","High acid",12.0603808573333,2024-09-22,2024-09-21,19,15.2,288.35,2280,0.38465,5.09710573712691e-10,0.0423183357640274,8.11169206786357,8.11169206786357
84,31.6417662976667,"19",42.084373021,2024-09-21 20:00:00,3.5,"5.7","High acid",10.4426067233333,2024-09-22 01:00:00,2024-09-21,20,14,287.15,2280,0.38465,4.43182576307876e-10,0.0367948989803277,6.55776813161624,6.55776813161624
84,31.6417662976667,"7",17.79687088,2024-09-21 19:00:00,3.5,"5.7","High acid",-13.8448954176667,2024-09-22,2024-09-21,19,15.2,288.35,2280,0.38465,-5.85129911717517e-10,-0.0485799693917966,-2.77505882957296,-2.77505882957296
86,28.9644138903333,"13",44.434474318,2024-09-21 22:00:00,3.58333333333333,"5.7","High acid",15.4700604276667,2024-09-22 03:00:00,2024-09-21,22,12.8,285.95,2280,0.38465,6.59302139676463e-10,0.0547380626490534,8.20874846627665,8.20874846627665
86,28.9644138903333,"19",43.691811917,2024-09-21 23:00:00,3.58333333333333,"5.7","High acid",14.7273980266667,2024-09-22 04:00:00,2024-09-21,23,12.7,285.85,2280,0.38465,6.27870970157897e-10,0.052128513517172,6.64669154411374,6.64669154411374
86,28.9644138903333,"7",18.199035789,2024-09-21 21:00:00,3.58333333333333,"5.7","High acid",-10.7653781013333,2024-09-22 02:00:00,2024-09-21,21,13.3,286.45,2280,0.38465,-4.57997425860998e-10,-0.0380248906854557,-2.86166368965021,-2.86166368965021
89,29.2923144593333,"13",40.934120539,2024-09-22,3.70833333333333,"5.7","High acid",11.6418060796667,2024-09-22 05:00:00,2024-09-22,0,12.4,285.55,2280,0.38465,4.96844826882781e-10,0.0412501668417362,8.35273081051284,8.35273081051284
89,29.2923144593333,"19",39.502991095,2024-09-22 01:00:00,3.70833333333333,"5.7","High acid",10.2106766356667,2024-09-22 06:00:00,2024-09-22,1,11,284.15,2280,0.38465,4.37914613598534e-10,0.036357530351495,6.77942060991674,6.77942060991674
89,29.2923144593333,"7",17.466468921,2024-09-22,3.70833333333333,"5.7","High acid",-11.8258455383333,2024-09-22 05:00:00,2024-09-22,0,12.4,285.55,2280,0.38465,-5.04699196931132e-10,-0.0419022699882336,-2.98155443066074,-2.98155443066074
91,36.3392448873333,"13",54.489965581,2024-09-22 03:00:00,3.79166666666667,"5.7","High acid",18.1507206936667,2024-09-22 08:00:00,2024-09-22,3,10.9,284.05,2280,0.38465,7.78720586866184e-10,0.0646526891159589,8.45863366647053,8.45863366647053
91,36.3392448873333,"19",78.826130228,2024-09-22 04:00:00,3.79166666666667,"5.7","High acid",42.4868853406667,2024-09-22 09:00:00,2024-09-22,4,10.8,283.95,2280,0.38465,1.82345729900348e-09,0.151391166301548,6.96716930656978,6.96716930656978
91,36.3392448873333,"7",18.418413881,2024-09-22 02:00:00,3.79166666666667,"5.7","High acid",-17.9208310063333,2024-09-22 07:00:00,2024-09-22,2,10.8,283.95,2280,0.38465,-7.69128399050436e-10,-0.0638563049606494,-3.08731300560963,-3.08731300560963
94,69.8679891436667,"13",116.72822054,2024-09-22 05:00:00,3.91666666666667,"5.7","High acid",46.8602313963333,2024-09-22 10:00:00,2024-09-22,5,9.7,282.85,2280,0.38465,2.01897444397356e-09,0.167623829728954,8.8070484447379,8.8070484447379
94,69.8679891436667,"19",111.85360464,2024-09-22 06:00:00,3.91666666666667,"5.7","High acid",41.9856154963333,2024-09-22 11:00:00,2024-09-22,6,9.4,282.55,2280,0.38465,1.8108721454392e-09,0.150346293423405,7.41977549615721,7.41977549615721
94,69.8679891436667,"7",89.046004297,2024-09-22 05:00:00,3.91666666666667,"5.7","High acid",19.1780151533333,2024-09-22 10:00:00,2024-09-22,5,9.7,282.85,2280,0.38465,8.26285345311962e-10,0.0686017172944049,-3.08019488710899,-3.08019488710899
96,82.3232452366667,"13",141.17123169,2024-09-22 08:00:00,4,"5.7","High acid",58.8479864533333,2024-09-22 13:00:00,2024-09-22,8,11.9,285.05,2280,0.38465,2.51589862757427e-09,0.208880585102316,9.18355285956917,9.18355285956917
96,82.3232452366667,"19",140.83654682,2024-09-22 09:00:00,4,"5.7","High acid",58.5133015833333,2024-09-22 14:00:00,2024-09-22,9,14.5,287.65,2280,0.38465,2.47897873447199e-09,0.205815338836589,7.77593712841721,7.77593712841721
96,82.3232452366667,"7",90.11542217,2024-09-22 07:00:00,4,"5.7","High acid",7.79217693333334,2024-09-22 12:00:00,2024-09-22,7,9.8,282.95,2280,0.38465,3.35607519573251e-10,0.0278635610691465,-2.98372960874544,-2.98372960874544
99,71.6224964273333,"13",120.30818285,2024-09-22 10:00:00,4.125,"5.7","High acid",48.6856864226667,2024-09-22 15:00:00,2024-09-22,10,15.6,288.75,2280,0.38465,2.05476368033554e-09,0.17059520407199,9.75276654333063,9.75276654333063
99,71.6224964273333,"19",105.68526815,2024-09-22 11:00:00,4.125,"5.7","High acid",34.0627717226667,2024-09-22 16:00:00,2024-09-22,11,15.6,288.75,2280,0.38465,1.43760828551675e-09,0.119356343111567,8.26369465133944,8.26369465133944
99,71.6224964273333,"7",75.934073686,2024-09-22 10:00:00,4.125,"5.7","High acid",4.31157725866667,2024-09-22 15:00:00,2024-09-22,10,15.6,288.75,2280,0.38465,1.81968726478596e-10,0.0151078162055439,-2.91927254283341,-2.91927254283341
101,41.9963138923333,"13",66.691804132,2024-09-22 13:00:00,4.20833333333333,"5.7","High acid",24.6954902396667,2024-09-22 18:00:00,2024-09-22,13,19.4,292.55,2280,0.38465,1.02872696912034e-09,0.0854092803522727,10.0087710277549,10.0087710277549
101,41.9963138923333,"19",57.719166567,2024-09-22 14:00:00,4.20833333333333,"5.7","High acid",15.7228526746667,2024-09-22 19:00:00,2024-09-22,14,19.5,292.65,2280,0.38465,6.54734751326058e-10,0.0543588586777305,8.43740985312874,8.43740985312874
101,41.9963138923333,"7",37.145806892,2024-09-22 12:00:00,4.20833333333333,"5.7","High acid",-4.85050700033333,2024-09-22 17:00:00,2024-09-22,12,18.5,291.65,2280,0.38465,-2.02678523073062e-10,-0.0168272314405579,-2.92099195806842,-2.92099195806842
104,29.8830649266667,"13",46.870915819,2024-09-22 16:00:00,4.33333333333333,"5.7","High acid",16.9878508923333,2024-09-22 21:00:00,2024-09-22,16,18.6,291.75,2280,0.38465,7.0959435456567e-10,0.0589135358406253,10.2252552520442,10.2252552520442
104,29.8830649266667,"19",43.994426515,2024-09-22 16:00:00,4.33333333333333,"5.7","High acid",14.1113615883333,2024-09-22 21:00:00,2024-09-22,16,18.6,291.75,2280,0.38465,5.89441394428252e-10,0.0489379269904876,8.59235503163106,8.59235503163106
104,29.8830649266667,"7",19.61554224,2024-09-22 15:00:00,4.33333333333333,"5.7","High acid",-10.2675226866667,2024-09-22 20:00:00,2024-09-22,15,19.4,292.55,2280,0.38465,-4.27708759426172e-10,-0.0355101970099894,-2.99949810074424,-2.99949810074424
106,33.614621523,"13",43.486229913,2024-09-22 18:00:00,4.41666666666667,"5.7","High acid",9.87160839000001,2024-09-22 23:00:00,2024-09-22,18,15.5,288.65,2280,0.38465,4.16772382423548e-10,0.0346022125617407,10.3187710004466,10.3187710004466
106,33.614621523,"19",42.637022949,2024-09-22 19:00:00,4.41666666666667,"5.7","High acid",9.022401426,2024-09-23,2024-09-22,19,13.9,287.05,2280,0.38465,3.83042682933895e-10,0.0318018297134393,8.67309478833499,8.67309478833499
106,33.614621523,"7",17.208392509,2024-09-22 17:00:00,4.41666666666667,"5.7","High acid",-16.406229014,2024-09-22 22:00:00,2024-09-22,17,17.3,290.45,2280,0.38465,-6.88366877070053e-10,-0.057151140539426,-3.09215943829366,-3.09215943829366
109,28.9605600923333,"13",40.906355233,2024-09-22 21:00:00,4.54166666666667,"5.7","High acid",11.9457951406667,2024-09-23 02:00:00,2024-09-22,21,11.8,284.95,2280,0.38465,5.10891853212368e-10,0.0424164106031157,10.4342989351939,10.4342989351939
109,28.9605600923333,"19",39.442667623,2024-09-22 21:00:00,4.54166666666667,"5.7","High acid",10.4821075306667,2024-09-23 02:00:00,2024-09-22,21,11.8,284.95,2280,0.38465,4.48293586057156e-10,0.0372192367080854,8.77662638796728,8.77662638796728
109,28.9605600923333,"7",17.082457005,2024-09-22 20:00:00,4.54166666666667,"5.7","High acid",-11.8781030873333,2024-09-23 01:00:00,2024-09-22,20,12.7,285.85,2280,0.38465,-5.0639740268957e-10,-0.0420432622398923,-3.24095104246263,-3.24095104246263
111,26.4689973303333,"13",36.797353636,2024-09-22 23:00:00,4.625,"5.7","High acid",10.3283563056667,2024-09-23 04:00:00,2024-09-22,23,11.2,284.35,2280,0.38465,4.42650088217311e-10,0.0367506895584146,10.5134660353554,10.5134660353554
111,26.4689973303333,"19",37.147041132,2024-09-23,4.625,"5.7","High acid",10.6780438016667,2024-09-23 05:00:00,2024-09-23,0,10.5,283.65,2280,0.38465,4.58766276798729e-10,0.0380887239543996,8.85193434862976,8.85193434862976
